200827_i050557.jpeg,"Mobius Arch, Arch Loop Trail, CAL Fire San Bernardino Unit, CAL Fire Southern Region, 加利福尼亚州/加利福尼亞州, 美利坚合众国/美利堅合眾國",2020:08:27 16:59:54,/Users/lewaylee/Projects/grab-image/source/test/subfolder/200827_i050557.jpeg
200827i020465.jpeg,"Mobius Arch, Arch Loop Trail, CAL Fire San Bernardino Unit, CAL Fire Southern Region, 加利福尼亚州/加利福尼亞州, 美利坚合众国/美利堅合眾國",2020:08:27 07:50:58,/Users/lewaylee/Projects/grab-image/source/test/subfolder/200827i020465.jpeg
200827i061543.jpeg,"Mobius Arch, Arch Loop Trail, CAL Fire San Bernardino Unit, CAL Fire Southern Region, 加利福尼亚州/加利福尼亞州, 美利坚合众国/美利堅合眾國",2020:08:27 07:10:41,/Users/lewaylee/Projects/grab-image/source/test/subfolder/200827i061543.jpeg
200827i061537.jpeg,"Mobius Arch, Arch Loop Trail, CAL Fire San Bernardino Unit, CAL Fire Southern Region, 加利福尼亚州/加利福尼亞州, 美利坚合众国/美利堅合眾國",2020:08:27 07:08:19,/Users/lewaylee/Projects/grab-image/source/test/200827i061537.jpeg
1_200827_i061509.jpeg,"Mobius Arch, Arch Loop Trail, CAL Fire San Bernardino Unit, CAL Fire Southern Region, 加利福尼亚州/加利福尼亞州, 美利坚合众国/美利堅合眾國",2020:08:27 06:55:51,/Users/lewaylee/Projects/grab-image/source/test/1_200827_i061509.jpeg
200827i061442.jpeg,"Lathe Arch, Arch Loop Trail, CAL Fire San Bernardino Unit, CAL Fire Southern Region, 加利福尼亚州/加利福尼亞州, 美利坚合众国/美利堅合眾國",2020:08:27 06:26:24,/Users/lewaylee/Projects/grab-image/source/test/200827i061442.jpeg
200825i061352.jpeg,"CAL Fire San Bernardino Unit, CAL Fire Southern Region, 加利福尼亚州/加利福尼亞州, 美利坚合众国/美利堅合眾國",2020:08:26 15:18:59,/Users/lewaylee/Projects/grab-image/source/国外/200825i061352.jpeg
200825i061313.jpeg,"Cinder Road, Coso, Inyo County, 加利福尼亚州/加利福尼亞州, 美利坚合众国/美利堅合眾國",2020:08:26 12:22:30,/Users/lewaylee/Projects/grab-image/source/国外/200825i061313.jpeg
200825i061243.jpeg,"Red cliffs trail, Iron Canyon, Kern County, 加利福尼亚州/加利福尼亞州, 美利坚合众国/美利堅合眾國",2020:08:26 09:48:01,/Users/lewaylee/Projects/grab-image/source/国外/200825i061243.jpeg
200825_i011468.jpeg,"Red Cliffs Natural Preserve, Midland Trail, Kern County, 加利福尼亚州/加利福尼亞州, 美利坚合众国/美利堅合眾國",2020:08:26 09:39:34,/Users/lewaylee/Projects/grab-image/source/国外/200825_i011468.jpeg
200825_i011406.jpeg,"Red Cliffs Natural Preserve, Midland Trail, Kern County, 加利福尼亚州/加利福尼亞州, 美利坚合众国/美利堅合眾國",2020:08:26 09:01:35,/Users/lewaylee/Projects/grab-image/source/国外/200825_i011406.jpeg
200825_i011392.jpeg,"Red Cliffs Natural Preserve, Midland Trail, Kern County, 加利福尼亚州/加利福尼亞州, 美利坚合众国/美利堅合眾國",2020:08:26 09:00:06,/Users/lewaylee/Projects/grab-image/source/国外/200825_i011392.jpeg
IMG_3266.jpeg,"京良路, 长阳镇, 房山区, 北京市, 102445, 中国",2020:08:26 08:21:57,/Users/lewaylee/Projects/grab-image/source/国外/IMG_3266.jpeg
IMG_3265.jpeg,,2020:08:25 18:25:34,/Users/lewaylee/Projects/grab-image/source/国外/IMG_3265.jpeg
IMG_3264.jpeg,,2020:08:25 15:30:52,/Users/lewaylee/Projects/grab-image/source/国外/IMG_3264.jpeg
IMG_3263.jpeg,,2020:08:25 15:30:19,/Users/lewaylee/Projects/grab-image/source/国外/IMG_3263.jpeg
IMG_3262.jpeg,,2020:08:25 08:57:30,/Users/lewaylee/Projects/grab-image/source/国外/IMG_3262.jpeg
IMG_3261.jpeg,"中国电子大厦B座, 海淀中街, 科源社区, 海淀街道, 海淀区, 100872, 中国",2020:08:24 10:07:46,/Users/lewaylee/Projects/grab-image/source/国外/IMG_3261.jpeg
IMG_3260.jpeg,"中国电子大厦B座, 海淀中街, 科源社区, 海淀街道, 海淀区, 100872, 中国",2020:08:24 10:07:13,/Users/lewaylee/Projects/grab-image/source/国外/IMG_3260.jpeg
IMG_3259.jpeg,"海淀东三街, 中关村, 海淀街道, 海淀区, 北京市, 100872, 中国",2020:08:24 10:05:16,/Users/lewaylee/Projects/grab-image/source/国外/IMG_3259.jpeg
IMG_3237.jpeg,"京良路, 长阳镇, 房山区, 北京市, 102445, 中国",2020:08:19 09:00:33,/Users/lewaylee/Projects/grab-image/source/2022/IMG_3237.jpeg
IMG_3230.jpeg,"中国人民解放军空军总医院, 阜成路, 八里庄街道, 海淀区, 北京市, 100048, 中国",2020:08:18 16:36:21,/Users/lewaylee/Projects/grab-image/source/2022/IMG_3230.jpeg
IMG_3227.jpeg,"京良路, 长阳镇, 房山区, 北京市, 102445, 中国",2020:08:18 09:03:53,/Users/lewaylee/Projects/grab-image/source/2022/IMG_3227.jpeg
IMG_3226.jpeg,"京良路, 长阳镇, 房山区, 北京市, 102445, 中国",2020:08:18 09:03:51,/Users/lewaylee/Projects/grab-image/source/2022/IMG_3226.jpeg
IMG_3221.jpeg,"长阳, 京良路, 长阳镇, 房山区, 102445, 中国",2020:08:16 15:16:47,/Users/lewaylee/Projects/grab-image/source/2022/IMG_3221.jpeg
IMG_3217.jpeg,"长政南街, 长阳镇, 房山区, 102445, 中国",2020:08:15 14:01:21,/Users/lewaylee/Projects/grab-image/source/2022/IMG_3217.jpeg
IMG_3211.jpeg,"京良路, 长阳镇, 房山区, 北京市, 102445, 中国",2020:08:15 09:55:29,/Users/lewaylee/Projects/grab-image/source/2022/IMG_3211.jpeg
IMG_3210.jpeg,"京良路, 长阳镇, 房山区, 北京市, 102445, 中国",2020:08:15 09:55:26,/Users/lewaylee/Projects/grab-image/source/2022/IMG_3210.jpeg
